prescription_id	component_id	bio_resource_id	barcode
TCMFx5230	TCMH1920	NPO8666	ITSAI4409-14
TCMFx5230	TCMH222	NPO4902	ITSAH2410-14
TCMFx5230	TCMH593	NPO27864	
TCMF5231	TCMH1127	NPO1515	ITSAI3881-14
TCMF5231	TCMH1272	NPO21387	ITSAJ4444-14
TCMF5231	TCMH2343	NPO4802	ITSAO4295-14
TCMF5231	TCMH1870	NPO30734	
TCMF5231	TCMH1814	NPO27572	
TCMF5231	TCMH972	NPO5649.1	ITSAO4469-14
TCMF5231	TCMH972	NPO5649	ITSAO4469-14
TCMF5231	TCMH1966	NPO8101	ITSAH4578-14
TCMF5231	TCMH1317	NPO10429	ITSAP4208-14
TCMF5231	TCMH2342	NPO11856	
TCMF5231	TCMH1080	NPO29808	ITSAJ4293-14
TCMF5231	TCMH1423	NPO9261	ITSAJ4140-14
TCMF5231	TCMH188	NPO31056	HM595443
TCMF5231	TCMH451	NPO8101	ITSAH4578-14
TCMF5231	TCMH628	NPO7154	ITSAM892-14
TCMF5231	TCMH1997	NPO17393	GBMA0080-06
TCMF5231	TCMH183	NPO17191	GBVK4926-11
TCMFx5233	TCMH2585	NPO6701	SDH069-14
TCMFx5233	TCMH183	NPO17191	GBVK4926-11
TCMFx5233	TCMH189	NPO17946	
TCMFx5233	TCMH189	NPO30195	
TCMFx5234	TCMH1363	NPO18498	ITSAN4867-14
TCMFx5234	TCMH1681	NPO2723	KU555619
TCMFx5234	TCMH1681	NPO45590	KU555619
TCMFx5234	TCMH228	NPO29401	ITSAM2218-14
TCMFx5235	TCMH205	NPO17612	ITSAJ4302-14
TCMFx5235	TCMH2080	NPO19231	ITSAK2609-14
TCMFx5235	TCMH1859	NPO7216	GBVH4071-11
TCMFx5235	TCMH667	NPO25159	
TCMFx5235	TCMH1278	NPO2517	
TCMFx5236	TCMH235	NPO10465	
TCMFx5236	TCMH1063	NPO24124	ITSAP2805-14
TCMFx5236	TCMH363	NPO20881	ITSAJ4685-14
TCMFx5236	TCMH2102	NPO6456	
TCMFx5236	TCMH183	NPO17191	GBVK4926-11
TCMFx5236	TCMH404	NPO23372	
TCMFx5237	TCMH2646	NPO22303	
TCMFx5237	TCMH71	NPO15479	ITSAI3173-14
TCMFx5237	TCMH2244	NPO17494	ITSAH2424-14
TCMFx5237	TCMH296	NPO16160	
TCMFx5237	TCMH2094	NPO24613	GBVY604-14
TCMFx5237	TCMH183	NPO17191	GBVK4926-11
TCMFx5238	TCMH1186	NPO17823.1	ITSAO4545-14
TCMFx5238	TCMH1186	NPO17823	ITSAO4545-14
TCMFx5238	TCMH1721	NPO29141	GBVE1679-11
TCMFx5238	TCMH1721	NPO41246	GBVE1679-11
TCMFx5238	TCMH1721	NPO41733	GBVE1679-11
TCMFx5238	TCMH2084	NPO11694	ITSAJ4142-14
TCMFx5238	TCMH1423	NPO9261	ITSAJ4140-14
TCMFx5238	TCMH451	NPO8101	ITSAH4578-14
TCMFx5238	TCMH421	NPO15462	ITSAF173-14
TCMFx5238	TCMH2488	NPO22715	ITSAJ4276-14
TCMFx5238	TCMH201	NPO22874	AGIRI001-17
TCMFx5238	TCMH2052	NPO5986.2	ITSAM943-14
TCMFx5239	TCMH1634	NPO5243	GBVX1726-13
TCMFx5239	TCMH2473	NPO23548	ITSAN1807-14
TCMFx5239	TCMH1966	NPO8101	ITSAH4578-14
TCMFx5239	TCMH12	NPO28276	ITSAE2504-14
TCMFx5239	TCMH1766	NPO17458	ITSAJ4240-14
TCMFx5239	TCMH2376	NPO827	
TCMFx5239	TCMH2265	NPO22796	GENG1049-15
TCMFx5239	TCMH104	NPO30226	ITSAH2416-14
TCMFx5239	TCMH104	NPO9798	ITSAH2416-14
TCMFx5239	TCMH193	NPO30150	
TCMFx5239	TCMH2216	NPO19935	
TCMFx5239	TCMH2216	NPO30823	
TCMFx5239	TCMH305	NPO22033	ITSAP4207-14
TCMFx5239	TCMH544	NPO12870	ITSAN2146-14
TCMFx5239	TCMH1533	NPO25825	
TCMFx5239	TCMH1533	NPO30603	
TCMFx5239	TCMH421	NPO15462	ITSAF173-14
TCMFx5240	TCMH1880	NPO2646	GBMA2112-09
TCMFx5240	TCMH1768	NPO21891	ITSAO2360-14
TCMFx5240	TCMH2348	NPO2685	
TCMFx5240	TCMH865	NPO18311	ITSAI2447-14
TCMFx5240	TCMH451	NPO8101	ITSAH4578-14
TCMFx5240	TCMH2585	NPO6701	SDH069-14
TCMFx5240	TCMH183	NPO17191	GBVK4926-11
TCMFx5240	TCMH189	NPO17946	
TCMFx5240	TCMH189	NPO30195	
TCMFx5241	TCMH524	NPO16850	ITSAM1588-14
TCMFx5242	TCMH205	NPO17612	ITSAJ4302-14
TCMFx5242	TCMH2080	NPO19231	ITSAK2609-14
TCMFx5242	TCMH1859	NPO7216	GBVH4071-11
TCMFx5242	TCMH667	NPO25159	
TCMFx5242	TCMH1278	NPO2517	
TCMFx5243	TCMH363	NPO20881	ITSAJ4685-14
TCMFx5243	TCMH183	NPO17191	GBVK4926-11
TCMFx5243	TCMH404	NPO23372	
TCMFx5243	TCMH235	NPO10465	
TCMFx5243	TCMH1880	NPO2646	GBMA2112-09
TCMFx5243	TCMH2102	NPO6456	
TCMF5244	TCMH1721	NPO29141	GBVE1679-11
TCMF5244	TCMH1721	NPO41246	GBVE1679-11
TCMF5244	TCMH1721	NPO41733	GBVE1679-11
TCMF5244	TCMH421	NPO15462	ITSAF173-14
TCMF5244	TCMH104	NPO30226	ITSAH2416-14
TCMF5244	TCMH104	NPO9798	ITSAH2416-14
TCMF5244	TCMH2084	NPO11694	ITSAJ4142-14
TCMF5244	TCMH1588	NPO15077	ITSAJ4612-14
TCMF5244	TCMH606	NPO23577	GBPOL314-13
TCMF5244	TCMH606	NPO30645	GBPOL314-13
TCMF5244	TCMH2202	NPO8187	ITSAM2867-14
TCMF5244	TCMH1920	NPO8666	ITSAI4409-14
TCMF5244	TCMH1186	NPO17823.1	ITSAO4545-14
TCMF5244	TCMH1186	NPO17823	ITSAO4545-14
TCMF5244	TCMH1423	NPO9261	ITSAJ4140-14
TCMF5244	TCMH451	NPO8101	ITSAH4578-14
TCMF5244	TCMH1966	NPO8101	ITSAH4578-14
TCMF5244	TCMH2554	NPO27260	MF096619
TCMF5244	TCMH611	NPO19774	ITSAE336-14
TCMF5244	TCMH524	NPO16850	ITSAM1588-14
TCMF5244	TCMH1533	NPO25825	
TCMF5244	TCMH1533	NPO30603	
TCMF5244	TCMH924	NPO5315	ITSAJ4650-14
TCMF5244	TCMH2149	NPO28669	ITSAP4209-14
TCMF5244	TCMH449	NPO8251	
TCMF5244	TCMH1845	NPO30479	
TCMF5244	TCMH1862	NPO12588	ITSAO2979-14
TCMF5244	TCMH121	NPO28430	
TCMF5244	TCMH2581	NPO30648	KC573871
TCMF5244	TCMH1740	NPO10680	ITSAM2511-14
TCMFx5245	TCMH1080	NPO29808	ITSAJ4293-14
TCMFx5245	TCMH2554	NPO27260	MF096619
TCMFx5245	TCMH2629	NPO19905	
TCMFx5245	TCMH189	NPO17946	
TCMFx5245	TCMH189	NPO30195	
TCMFx5246	TCMH2473	NPO23548	ITSAN1807-14
TCMFx5246	TCMH2295	NPO7977	
TCMFx5246	TCMH305	NPO22033	ITSAP4207-14
TCMFx5246	TCMH193	NPO30150	
TCMFx5246	TCMH2216	NPO19935	
TCMFx5246	TCMH2216	NPO30823	
TCMFx5246	TCMH421	NPO15462	ITSAF173-14
TCMFx5246	TCMH12	NPO28276	ITSAE2504-14
TCMFx5246	TCMH104	NPO30226	ITSAH2416-14
TCMFx5246	TCMH104	NPO9798	ITSAH2416-14
TCMFx5246	TCMH544	NPO12870	ITSAN2146-14
TCMFx5246	TCMH1634	NPO5243	GBVX1726-13
TCMFx5246	TCMH1766	NPO17458	ITSAJ4240-14
TCMFx5246	TCMH2265	NPO22796	GENG1049-15
TCMFx5246	TCMH1966	NPO8101	ITSAH4578-14
TCMFx5246	TCMH2376	NPO827	
TCMFx5246	TCMH1533	NPO25825	
TCMFx5246	TCMH1533	NPO30603	
TCMFx5247	TCMH1813	NPO27774	ITSAI1567-14
TCMFx5247	TCMH857	NPO4261	
TCMFx5247	TCMH2175	NPO24057	
TCMFx5247	TCMH1880	NPO2646	GBMA2112-09
TCMFx5247	TCMH1659	NPO21321	ITSAM343-14
TCMFx5247	TCMH183	NPO17191	GBVK4926-11
TCMFx5247	TCMH2327	NPO30998	
TCMF5249	TCMH1533	NPO25825	
TCMF5249	TCMH1533	NPO30603	
TCMF5249	TCMH890	NPO15826	ITSAM1591-14
TCMF5249	TCMH2618	NPO7317.2	ITSAA1279-14
TCMF5249	TCMH2618	NPO7317	ITSAA1279-14
TCMF5249	TCMH2618	NPO7317.1	ITSAA1279-14
TCMF5249	TCMH2532	NPO25209	ITSAF2298-14
TCMF5249	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMF5249	TCMH2641	NPO52183	ITSAJ4473-14
TCMF5249	TCMH2641	NPO9518	ITSAJ4473-14
TCMF5249	TCMH2494	NPO11100	ITSAN1371-14
TCMF5249	TCMH363	NPO20881	ITSAJ4685-14
TCMF5249	TCMH921	NPO11391	ITSAI2369-14
TCMF5249	TCMH1450	NPO19355	
TCMFx5250	TCMH1272	NPO21387	ITSAJ4444-14
TCMFx5250	TCMH2276	NPO23814	ITSAM4603-14
TCMFx5250	TCMH2140	NPO30129	PCCMN846-14
TCMFx5250	TCMH1859	NPO7216	GBVH4071-11
TCMFx5250	TCMH194	NPO9481	GBVG1180-11, GBVG1179-11
TCMFx5250	TCMH357	NPO5949	
TCMFx5250	TCMH2134	NPO7132	CPBOL4081-11
TCMFx5250	TCMH728	NPO29463	ITSAJ4146-14
TCMFx5250	TCMH2002	NPO30425	
TCMFx5250	TCMH1100	NPO29166	ITSAJ526-14
TCMFx5250	TCMH2618	NPO7317.2	ITSAA1279-14
TCMFx5250	TCMH2618	NPO7317	ITSAA1279-14
TCMFx5250	TCMH2618	NPO7317.1	ITSAA1279-14
TCMFx5250	TCMH628	NPO7154	ITSAM892-14
TCMFx5250	TCMH890	NPO15826	ITSAM1591-14
TCMFx5250	TCMH667	NPO25159	
TCMFx5250	TCMH677	NPO30303	ITSAJ4206-14
TCMFx5250	TCMH442	NPO7414	ITSAF3392-14
TCMFx5250	TCMH1209	NPO8182	ITSAL2170-14
TCMFx5250	TCMH2494	NPO11100	ITSAN1371-14
TCMFx5251	TCMH191	NPO31056	HM595443
TCMFx5252	TCMH986	NPO28877	ITSAP4211-14
TCMFx5252	TCMH1080	NPO29808	ITSAJ4293-14
TCMFx5252	TCMH1607	NPO26346	
TCMFx5252	TCMH2618	NPO7317.2	ITSAA1279-14
TCMFx5252	TCMH2618	NPO7317	ITSAA1279-14
TCMFx5252	TCMH2618	NPO7317.1	ITSAA1279-14
TCMFx5252	TCMH1797	NPO28265.1	ITSAL1073-14
TCMFx5252	TCMH1797	NPO10590.1	ITSAL1073-14
TCMFx5252	TCMH1797	NPO28265	ITSAL1073-14
TCMFx5252	TCMH1797	NPO51539	ITSAL1073-14
TCMFx5252	TCMH2265	NPO22796	GENG1049-15
TCMFx5252	TCMH2725	NPO22580	
TCMFx5252	TCMH2721	NPO30935	ITSAF2620-14
TCMFx5252	TCMH249	NPO29756	KU879012
TCMFx5252	TCMH189	NPO17946	
TCMFx5252	TCMH189	NPO30195	
TCMFx5254	TCMH363	NPO20881	ITSAJ4685-14
TCMFx5254	TCMH421	NPO15462	ITSAF173-14
TCMFx5254	TCMH2265	NPO22796	GENG1049-15
TCMFx5254	TCMH2044	NPO29935	ITSAJ4578-14
TCMFx5254	TCMH2473	NPO23548	ITSAN1807-14
TCMFx5254	TCMH2208	NPO31274	
TCMFx5254	TCMH2188	NPO882	
TCMFx5254	TCMH2376	NPO827	
TCMFx5254	TCMH544	NPO12870	ITSAN2146-14
TCMFx5254	TCMH2073	NPO14992	ITSAN1047-14
TCMFx5254	TCMH2073	NPO56307	ITSAN1047-14
TCMFx5254	TCMH865	NPO18311	ITSAI2447-14
TCMFx5254	TCMH1533	NPO25825	
TCMFx5254	TCMH1533	NPO30603	
TCMFx5254	TCMH1753	NPO15315	
TCMFx5254	TCMH1742	NPO31458	GQ255631
TCMFx5254	TCMH1508	NPO7730	MH522406
TCMFx5255	TCMH407	NPO5743	ITSAH2408-14
TCMFx5255	TCMH1768	NPO21891	ITSAO2360-14
TCMFx5255	TCMH865	NPO18311	ITSAI2447-14
TCMFx5255	TCMH2507	NPO31054	AY362429
TCMFx5255	TCMH677	NPO30303	ITSAJ4206-14
TCMFx5255	TCMH2532	NPO25209	ITSAF2298-14
TCMFx5255	TCMH183	NPO17191	GBVK4926-11
TCMFx5255	TCMH1880	NPO2646	GBMA2112-09
TCMFx5256	TCMH636	NPO7154	ITSAM892-14
TCMFx5256	TCMH49	NPO19620	GBVC4204-11, GBVC4202-11
TCMFx5256	TCMH1084	NPO29808	ITSAJ4293-14
TCMF5258	TCMH130	NPO19048	GBVT1123-13, GBVY1693-14
TCMF5258	TCMH273	NPO1279	ITSAP3764-14
TCMF5258	TCMH1742	NPO31458	GQ255631
TCMF5258	TCMH512	NPO20705	
TCMF5258	TCMH249	NPO29756	KU879012
TCMF5258	TCMH486	NPO3987	GBVI185-11
TCMF5258	TCMH2241	NPO29812	KY120319
TCMF5258	TCMH118	NPO24758	ITSAK3312-14
TCMF5258	TCMH118	NPO24758.1	ITSAK3312-14
TCMF5258	TCMH2239	NPO6336.1	ITSAI1576-14
TCMF5258	TCMH2239	NPO6336	ITSAI1576-14
TCMF5258	TCMH2102	NPO6456	
TCMF5258	TCMH628	NPO7154	ITSAM892-14
TCMF5258	TCMH243	NPO19584	
TCMF5258	TCMH305	NPO22033	ITSAP4207-14
TCMF5258	TCMH2618	NPO7317.2	ITSAA1279-14
TCMF5258	TCMH2618	NPO7317	ITSAA1279-14
TCMF5258	TCMH2618	NPO7317.1	ITSAA1279-14
TCMF5258	TCMH120	NPO20902	ITSAN4430-14
TCMF5258	TCMH1695	NPO27662	
TCMF5258	TCMH2581	NPO30648	KC573871
TCMF5258	TCMH104	NPO30226	ITSAH2416-14
TCMF5258	TCMH104	NPO9798	ITSAH2416-14
TCMF5258	TCMH1848	NPO12011.1	ITSAH1684-14
TCMF5258	TCMH1848	NPO12011	ITSAH1684-14
TCMF5258	TCMH2202	NPO8187	ITSAM2867-14
TCMF5258	TCMH2052	NPO5986.2	ITSAM943-14
TCMF5258	TCMH1059	NPO7635	ITSAJ4675-14
TCMF5258	TCMH191	NPO31056	HM595443
TCMFx5259	TCMH1716	NPO14573	
TCMFx5259	TCMH1880	NPO2646	GBMA2112-09
TCMFx5259	TCMH1678	NPO5812	
TCMFx5259	TCMH189	NPO17946	
TCMFx5259	TCMH189	NPO30195	
TCMFx5259	TCMH631	NPO7154	ITSAM892-14
TCMFx5259	TCMH183	NPO17191	GBVK4926-11
TCMFx5259	TCMH1083	NPO29808	ITSAJ4293-14
TCMFx5259	TCMH2605	NPO28283	
TCMF5260	TCMH1797	NPO28265.1	ITSAL1073-14
TCMF5260	TCMH1797	NPO10590.1	ITSAL1073-14
TCMF5260	TCMH1797	NPO28265	ITSAL1073-14
TCMF5260	TCMH1797	NPO51539	ITSAL1073-14
TCMF5260	TCMH1181	NPO30745	KX675020
TCMF5260	TCMH2722	NPO30935	ITSAF2620-14
TCMF5260	TCMH1272	NPO21387	ITSAJ4444-14
TCMF5260	TCMH1219	NPO4784	
TCMF5260	TCMH1059	NPO7635	ITSAJ4675-14
TCMF5261	TCMH2191	NPO28679	ITSAN1052-14
TCMF5261	TCMH363	NPO20881	ITSAJ4685-14
TCMF5261	TCMH619	NPO15730.2	ITSAJ4647-14
TCMF5261	TCMH2630	NPO7317.2	ITSAA1279-14
TCMF5261	TCMH2630	NPO7317	ITSAA1279-14
TCMF5261	TCMH2630	NPO7317.1	ITSAA1279-14
TCMF5261	TCMH1592	NPO29169	ITSAL862-14
TCMF5261	TCMH1592	NPO49535	ITSAL862-14
TCMF5261	TCMH1592	NPO51677	ITSAL862-14
TCMF5261	TCMH1592	NPO62406	ITSAL862-14
TCMF5261	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMF5261	TCMH2641	NPO52183	ITSAJ4473-14
TCMF5261	TCMH2641	NPO9518	ITSAJ4473-14
TCMF5261	TCMH628	NPO7154	ITSAM892-14
TCMF5261	TCMH182	NPO29649	ITSAA732-14
TCMF5261	TCMH182	NPO3912	ITSAA732-14
TCMF5261	TCMH2166	NPO6583	
TCMF5261	TCMH1063	NPO24124	ITSAP2805-14
TCMF5262	TCMH2706	NPO11776	
TCMF5262	TCMH462	NPO26919	GENG545-14, GBVT2403-13
TCMF5262	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMF5262	TCMH2641	NPO52183	ITSAJ4473-14
TCMF5262	TCMH2641	NPO9518	ITSAJ4473-14
TCMF5262	TCMH363	NPO20881	ITSAJ4685-14
TCMF5262	TCMH986	NPO28877	ITSAP4211-14
TCMF5262	TCMH949	NPO24476.1	ITSAM1586-14
TCMF5262	TCMH949	NPO24476	ITSAM1586-14
TCMF5262	TCMH183	NPO17191	GBVK4926-11
TCMFx5263	TCMH1062	NPO7635	ITSAJ4675-14
TCMFx5263	TCMH2585	NPO6701	SDH069-14
TCMFx5263	TCMH189	NPO17946	
TCMFx5263	TCMH189	NPO30195	
TCMFx5264	TCMH1880	NPO2646	GBMA2112-09
TCMFx5264	TCMH183	NPO17191	GBVK4926-11
TCMFx5265	TCMH168	NPO24560	ITSAB3015-14
TCMFx5265	TCMH183	NPO17191	GBVK4926-11
TCMFx5265	TCMH949	NPO24476.1	ITSAM1586-14
TCMFx5265	TCMH949	NPO24476	ITSAM1586-14
TCMFx5265	TCMH2711	NPO30786	
TCMFx5265	TCMH1632	NPO26785	ITSAG679-14
TCMFx5265	TCMH1753	NPO15315	
TCMFx5265	TCMH1508	NPO7730	MH522406
TCMFx5265	TCMH1315	NPO14692	GBVJ4838-11, GBVJ4840-11
TCMFx5266	TCMH451	NPO8101	ITSAH4578-14
TCMFx5266	TCMH1423	NPO9261	ITSAJ4140-14
TCMFx5266	TCMH2343	NPO4802	ITSAO4295-14
TCMFx5266	TCMH1272	NPO21387	ITSAJ4444-14
TCMFx5266	TCMH986	NPO28877	ITSAP4211-14
TCMFx5267	TCMH1864	NPO31348	
TCMF5268	TCMH1797	NPO28265.1	ITSAL1073-14
TCMF5268	TCMH1797	NPO10590.1	ITSAL1073-14
TCMF5268	TCMH1797	NPO28265	ITSAL1073-14
TCMF5268	TCMH1797	NPO51539	ITSAL1073-14
TCMF5268	TCMH1181	NPO30745	KX675020
TCMF5268	TCMH2722	NPO30935	ITSAF2620-14
TCMF5268	TCMH1272	NPO21387	ITSAJ4444-14
TCMF5268	TCMH1219	NPO4784	
TCMF5268	TCMH1059	NPO7635	ITSAJ4675-14
TCMF5269	TCMH2191	NPO28679	ITSAN1052-14
TCMF5269	TCMH924	NPO5315	ITSAJ4650-14
TCMF5269	TCMH2239	NPO6336.1	ITSAI1576-14
TCMF5269	TCMH2239	NPO6336	ITSAI1576-14
TCMF5269	TCMH972	NPO5649.1	ITSAO4469-14
TCMF5269	TCMH972	NPO5649	ITSAO4469-14
TCMF5269	TCMH949	NPO24476.1	ITSAM1586-14
TCMF5269	TCMH949	NPO24476	ITSAM1586-14
TCMF5269	TCMH1059	NPO7635	ITSAJ4675-14
TCMF5269	TCMH623	NPO29861	ITSAH2410-14
TCMF5269	TCMH761	NPO31458	GQ255631
TCMF5269	TCMH1721	NPO29141	GBVE1679-11
TCMF5269	TCMH1721	NPO41246	GBVE1679-11
TCMF5269	TCMH1721	NPO41733	GBVE1679-11
TCMF5269	TCMH421	NPO15462	ITSAF173-14
TCMFx5270	TCMH1880	NPO2646	GBMA2112-09
TCMFx5270	TCMH296	NPO16160	
TCMFx5270	TCMH1228	NPO24552	ITSAL4555-14
TCMFx5270	TCMH470	NPO7112	AY028147
TCMFx5270	TCMH2585	NPO6701	SDH069-14
TCMFx5271	TCMH2641	NPO9518.1	ITSAJ4473-14
TCMFx5271	TCMH2641	NPO52183	ITSAJ4473-14
TCMFx5271	TCMH2641	NPO9518	ITSAJ4473-14
TCMFx5271	TCMH865	NPO18311	ITSAI2447-14
TCMFx5271	TCMH1632	NPO26785	ITSAG679-14
TCMFx5271	TCMH2027	NPO9591	
TCMFx5271	TCMH2585	NPO6701	SDH069-14
TCMFx5271	TCMH189	NPO17946	
TCMFx5271	TCMH189	NPO30195	
TCMFx5271	TCMH183	NPO17191	GBVK4926-11
TCMF5272	TCMH2265	NPO22796	GENG1049-15
TCMF5272	TCMH249	NPO29756	KU879012
TCMF5272	TCMH1533	NPO25825	
TCMF5272	TCMH1533	NPO30603	
TCMF5272	TCMH1803	NPO11820	ITSAD521-14
TCMF5272	TCMH890	NPO15826	ITSAM1591-14
TCMF5272	TCMH2630	NPO7317.2	ITSAA1279-14
TCMF5272	TCMH2630	NPO7317	ITSAA1279-14
TCMF5272	TCMH2630	NPO7317.1	ITSAA1279-14
TCMF5272	TCMH1848	NPO12011.1	ITSAH1684-14
TCMF5272	TCMH1848	NPO12011	ITSAH1684-14
TCMF5272	TCMH1240	NPO7539	ITSAD4259-14
TCMF5272	TCMH243	NPO19584	
TCMF5272	TCMH130	NPO19048	GBVT1123-13, GBVY1693-14
TCMF5272	TCMH216	NPO28470	GQ118666
TCMF5272	TCMH182	NPO29649	ITSAA732-14
TCMF5272	TCMH182	NPO3912	ITSAA732-14
TCMF5272	TCMH2073	NPO14992	ITSAN1047-14
TCMF5272	TCMH2073	NPO56307	ITSAN1047-14
TCMF5272	TCMH865	NPO18311	ITSAI2447-14
TCMF5272	TCMH421	NPO15462	ITSAF173-14
TCMF5272	TCMH305	NPO22033	ITSAP4207-14
TCMF5272	TCMH2473	NPO23548	ITSAN1807-14
TCMF5272	TCMH104	NPO30226	ITSAH2416-14
TCMF5272	TCMH104	NPO9798	ITSAH2416-14
TCMF5272	TCMH2188	NPO882	
TCMF5272	TCMH1742	NPO31458	GQ255631
TCMF5272	TCMH1059	NPO7635	ITSAJ4675-14
TCMF5272	TCMH1634	NPO5243	GBVX1726-13
TCMF5272	TCMH12	NPO28276	ITSAE2504-14
TCMF5272	TCMH981	NPO24846	ITSAK2981-14
TCMF5272	TCMH120	NPO20902	ITSAN4430-14
TCMF5272	TCMH606	NPO23577	GBPOL314-13
TCMF5272	TCMH606	NPO30645	GBPOL314-13
TCMF5272	TCMH1845	NPO30479	
TCMF5272	TCMH562	NPO16755	ITSAE3225-14
TCMF5272	TCMH1862	NPO12588	ITSAO2979-14
TCMF5272	TCMH986	NPO28877	ITSAP4211-14
TCMF5272	TCMH1518	NPO26327	GBVJ2053-11, GBVJ2052-11
TCMF5272	TCMH1920	NPO8666	ITSAI4409-14
TCMFx5273	TCMH1080	NPO29808	ITSAJ4293-14
TCMFx5273	TCMH2554	NPO27260	MF096619
TCMFx5273	TCMH183	NPO17191	GBVK4926-11
TCMFx5273	TCMH1219	NPO4784	
TCMFx5273	TCMH2175	NPO24057	
TCMFx5273	TCMH628	NPO7154	ITSAM892-14
TCMF5274	TCMH1997	NPO17393	GBMA0080-06
TCMF5274	TCMH451	NPO8101	ITSAH4578-14
TCMF5274	TCMH562	NPO16755	ITSAE3225-14
TCMF5274	TCMH972	NPO5649.1	ITSAO4469-14
TCMF5274	TCMH972	NPO5649	ITSAO4469-14
TCMF5274	TCMH421	NPO15462	ITSAF173-14
TCMF5274	TCMH1141	NPO8789	ITSAL858-14
TCMF5274	TCMH1272	NPO21387	ITSAJ4444-14
TCMF5274	TCMH258	NPO19352.1	GBVX7902-15
TCMF5274	TCMH258	NPO19352	GBVX7902-15
TCMF5274	TCMH258	NPO50741	GBVX7902-15
TCMF5274	TCMH1080	NPO29808	ITSAJ4293-14
TCMF5274	TCMH1562	NPO10449	ITSAI1776-14
TCMF5274	TCMH986	NPO28877	ITSAP4211-14
TCMF5274	TCMH188	NPO31056	HM595443
TCMF5274	TCMH628	NPO7154	ITSAM892-14
TCMFx5275	TCMH2195	NPO24428	
TCMFx5275	TCMH562	NPO16755	ITSAE3225-14
TCMFx5275	TCMH1866	NPO15544	ITSAL2575-14
TCMFx5275	TCMH949	NPO24476.1	ITSAM1586-14
TCMFx5275	TCMH949	NPO24476	ITSAM1586-14
TCMFx5275	TCMH211	NPO16087	ITSAN4439-14
TCMFx5275	TCMH211	NPO57292	ITSAN4439-14
TCMFx5275	TCMH1513	NPO29741	
TCMFx5275	TCMH1215	NPO19231	ITSAM449-14
TCMFx5275	TCMH1716	NPO14573	
TCMFx5275	TCMH421	NPO15462	ITSAF173-14
TCMFx5276	TCMH1880	NPO2646	GBMA2112-09
TCMFx5276	TCMH296	NPO16160	
TCMFx5276	TCMH222	NPO4902	ITSAH2410-14
TCMFx5276	TCMH1620	NPO40959	
TCMFx5276	TCMH1620	NPO28364	
TCMFx5276	TCMH421	NPO15462	ITSAF173-14
TCMFx5276	TCMH305	NPO22033	ITSAP4207-14
TCMFx5276	TCMH118	NPO24758	ITSAK3312-14
TCMFx5276	TCMH118	NPO24758.1	ITSAK3312-14
TCMFx5276	TCMH1059	NPO7635	ITSAJ4675-14
TCMFx5276	TCMH865	NPO18311	ITSAI2447-14
TCMFx5276	TCMH2073	NPO14992	ITSAN1047-14
TCMFx5276	TCMH2073	NPO56307	ITSAN1047-14
TCMFx5276	TCMH1753	NPO15315	
TCMFx5276	TCMH1508	NPO7730	MH522406
TCMFx5276	TCMH183	NPO17191	GBVK4926-11
TCMFx5276	TCMH189	NPO17946	
TCMFx5276	TCMH189	NPO30195	
TCMF5277	TCMH1797	NPO28265.1	ITSAL1073-14
TCMF5277	TCMH1797	NPO10590.1	ITSAL1073-14
TCMF5277	TCMH1797	NPO28265	ITSAL1073-14
TCMF5277	TCMH1797	NPO51539	ITSAL1073-14
TCMF5277	TCMH1181	NPO30745	KX675020
TCMF5277	TCMH1272	NPO21387	ITSAJ4444-14
TCMF5277	TCMH188	NPO31056	HM595443
TCMF5277	TCMH1219	NPO4784	
TCMF5277	TCMH1080	NPO29808	ITSAJ4293-14
TCMF5277	TCMH628	NPO7154	ITSAM892-14
TCMF5277	TCMH1339	NPO31185	KT695247
TCMF5278	TCMH877	NPO15392	GBVE1679-11
TCMF5278	TCMH1966	NPO8101	ITSAH4578-14
TCMF5278	TCMH451	NPO8101	ITSAH4578-14
TCMF5278	TCMH1862	NPO12588	ITSAO2979-14
TCMF5278	TCMH1186	NPO17823.1	ITSAO4545-14
TCMF5278	TCMH1186	NPO17823	ITSAO4545-14
TCMF5278	TCMH2149	NPO28669	ITSAP4209-14
TCMF5278	TCMH524	NPO16850	ITSAM1588-14
TCMF5278	TCMH1663	NPO21510	
TCMF5278	TCMH981	NPO24846	ITSAK2981-14
TCMF5278	TCMH305	NPO22033	ITSAP4207-14
TCMF5278	TCMH1845	NPO30479	
TCMF5278	TCMH1597	NPO18340	ITSAM2109-14
TCMF5278	TCMH1740	NPO10680	ITSAM2511-14
TCMF5278	TCMH31	NPO30972	ITSAJ4459-14
TCMF5278	TCMH120	NPO20902	ITSAN4430-14
TCMF5278	TCMH606	NPO23577	GBPOL314-13
TCMF5278	TCMH606	NPO30645	GBPOL314-13
TCMF5278	TCMH193	NPO30150	
TCMF5278	TCMH819	NPO31520	ITSAL419-14
TCMF5278	TCMH104	NPO30226	ITSAH2416-14
TCMF5278	TCMH104	NPO9798	ITSAH2416-14
TCMF5278	TCMH421	NPO15462	ITSAF173-14
TCMF5278	TCMH1275	NPO3478	ITSAI3109-14
TCMF5278	TCMH1423	NPO9261	ITSAJ4140-14
TCMF5278	TCMH1588	NPO15077	ITSAJ4612-14
